Minutes,TrAmb1,TrAmb2,RH1,TrTTankOut,TrHPWH1WIn,TrHPWH2WIn,TrHPWH1WOut,TrHPWH2WOut,TrHPWH12WIn,TrHPWH12WOut,TrMixCold,TrMixHot,TrMixOut,TrRecircIn,TrRecirc2,TrPath1Out,TrPath2Out,TrPath12Out,PLastApt,FaPath1,FdPath1,CPath1,FaPath2,FdPath2,CPath2,CRecirc,WH1,WH2,FaPath12,FdPath12,FaTotal,FdTotal,CPath12,CTotal,FaHP1In,CHP1In,FaHP2In,CHP2In,FdHP1In,FdHP2In,CHP12In,TcSto1Tank01,TcSto1Tank02,TcSto1Tank03,TcSto1Tank04,TcSto1Tank05,TcSto1Tank06,TcSto1Tank07,TcSto1Tank08,TcSto1Tank09,TcSto1Tank10,TcSto1Tank11,TcSto1Tank12,TcWH1Tank01,TcWH1Tank02,TcWH1Tank03,TcWH1Tank04,TcWH1Tank05,TcWH1Tank06,TcWH1Tank07,TcWH1Tank08,TcWH1Tank09,TcWH1Tank10,TcWH1Tank11,TcWH1Tank12,WHtr,TcSto1Avg,TcWH1Avg,TrHtrIn,TrHtrOut,TrStoIn,TrStoOut,FdFMPStoOut,CFMPStoOut,FdFMSHtrOut,CFMSHtrOut,FdRecirc,FaFMCM,FdFMCM,CFMCM,TrHPSup,TrSto2HP,dt,FdFMRH_Calc,CFMRH_Calc,going_out,coming_in,vol_balance,Total_HW_E_At_Fixture_BTU,Min_Since_Draw,TankdEdt_W,TankdEdt_WApt,TankdEdt_WApt_sansUA,MV_Hot_Frac_TempBased,MV_Hot_Frac_VolBased,stratification_index_Sto1,stratification_index_WH1,Eout_hp1_BTU,Eout_hp2_BTU,dEHtr1,Q_Draw_P2S,Q_Swing_RE,dESto1_kBTU,COP_hp1,COP_hp2
1106,67.7400166666667,67.4660833333333,49.9133416666667,57.6180333333333,,,,,,,118.538416666667,125.997833333333,121.644083333333,116.53875,118.639416666667,115.037916666667,,115.037916666667,,0.986116583333334,0.999828833333327,0.9979451,0,0,0,2.009,1.26666666666667,1.3,0.986116583333334,0.999828833333327,0.986116583333334,3.01018049999996,0.9979451,3.0069451,0,0,0.00909842333333336,0,0,0,0,139.913083333333,139.5375,139.15225,139.2535,138.225,132.29925,115.059,94.7272916666666,73.1135083333334,66.0379916666667,65.7549583333333,63.9798583333333,125.862,126.205833333333,126.42325,126.742,126.593,127.166166666667,126.818333333333,127.044916666667,126.617916666667,126.03725,118.046083333333,117.060666666667,0.301416666666668,108.921099305556,125.051451388889,125.649166666667,126.731333333333,58.2238083333333,139.690083333333,1.02845749999999,1.0264726,1.21380083333333,1.2043367,2.01035166666663,1.742235,1.74447916666667,1.751521,104.731833333333,68.8402833333333,1,0.26587249999996,0.257479,3.0069451,2.9558577,0.0510873999999997,0,-7,1974.31290009826,246.789112512282,258.784198152393,0.416341760414636,0.4005183533281,0.680796685995191,0.0987134264820532,,,112.277280937512,-9.26974643475611,0.0171412704450001,-569.241883509752,,
1107,67.069625,67.51815,49.7110833333333,57.6393083333334,,,,,,,116.234416666667,126.2335,120.015583333333,120.180083333333,118.180583333333,119.5165,,119.5165,,0.966485666666696,1.00101516666668,1.0028854,0,0,0,1.99378,1.23333333333335,1.3,0.966485666666696,1.00101516666668,0.966485666666696,2.99414183333345,1.0028854,2.9966654,0,0,0.00908990749999998,0,0,0,0,139.991916666667,139.61375,139.264833333333,139.298916666667,137.950916666667,131.097666666667,112.8105,91.9653666666667,72.2018666666667,66.1623833333333,65.94895,64.2326,126.323583333333,126.37475,126.636166666667,126.971416666667,126.826666666667,127.43825,127.039083333333,127.319333333333,126.88025,126.60125,118.404,117.2215,0.302249999999999,108.378305555555,125.336354166667,130.9785,126.7315,58.0638083333334,139.67375,0.996908750000011,0.9956786,1.07341083333335,1.0727714,1.99312666666677,1.81753750000007,1.80191916666675,1.79748,104.837666666667,68.8444083333333,1,0.19120750000002,0.1963,2.9966654,2.8702514,0.126414,0,-6,4975.0114267847,621.876428348088,633.699390025042,0.378151330538578,0.357988382686969,0.682257917638798,0.0990495039350181,,,282.924127986319,35.288059333499,0.0171886612949999,-539.024047407239,,
1108,66.6511,67.5402916666667,49.7261916666667,57.6708166666667,,,,,,,117.135,126.210666666667,120.115666666667,120.119833333333,116.804583333333,119.46875,,119.46875,,0.986032166666676,0.997916166666689,0.9979452,0,0,0,2.003926,1.25666666666666,1.3,0.986032166666676,0.997916166666689,0.986032166666676,2.99607366666665,0.9979452,3.0018712,0,0,0.00914665000000003,0,0,0,0,140.003833333333,139.639083333333,139.285833333333,139.29075,137.496,129.799916666667,110.42525,89.2407666666667,70.935325,65.994275,65.7320416666667,64.151875,126.345833333333,126.434333333333,126.684166666667,127.008916666667,126.89375,127.456333333333,127.113333333333,127.384166666667,126.972083333333,126.9315,118.482166666667,117.257,0.303583333333335,107.666245833334,125.413631944445,132.759583333333,126.793666666667,57.9568083333334,139.648666666667,0.914239333333356,0.9186933,0.928579333333343,0.9260242,1.99815749999996,1.98179333333333,1.97110833333335,1.981313,104.300083333333,68.8428583333333,1,0.0270491666666102,0.0226129999999998,3.0018712,2.9073372,0.0945339999999999,0,-5,1349.43516690353,168.679395862942,180.289915008389,0.328423990891419,0.308482322625967,0.685630399763226,0.0993186584566504,,,76.7410836113396,45.7376738063537,0.0172644866550001,-707.114467450175,,
1109,66.9624416666667,67.5421583333333,49.8105416666667,57.767875,,,,,,,117.469416666667,126.307833333333,120.399583333333,120.223833333333,116.396833333333,118.936166666667,,118.936166666667,,0.980001833333312,0.999136666666644,0.9979452,0,0,0,2.003928,1.23666666666666,1.3,0.980001833333312,0.999136666666644,0.980001833333312,3.01007333333339,0.9979452,3.0018732,0,0,0.00913298333333333,0,0,0,0,139.92075,139.591916666667,139.261666666667,139.2015,136.900583333333,128.238916666667,107.855166666667,86.46615,69.9487666666667,65.6649583333333,65.4090333333333,63.7583416666667,126.501583333333,126.501166666667,126.68775,127.002083333333,126.919083333333,127.394666666667,127.108916666667,127.270833333333,126.875166666667,126.877166666667,118.37225,117.225333333333,0.30125,106.851479166667,125.394666666667,134.441416666667,126.884666666667,58.0737416666667,139.631833333333,0.929568166666681,0.9238256,0.931060166666666,0.9310847,2.01093666666675,2.0201841666667,2.00885916666669,2.001737,104.552166666667,68.833475,1,0.00207750000005991,0.00219100000000028,3.0018732,2.9328217,0.0690515000000005,0,-4,-331.174284763175,-41.3967855953968,-30.0225608172332,0.33152619718836,0.310167897831261,0.688388314138018,0.100000961512009,,,-18.8335639238259,58.2574389128661,0.017131792275,-809.108112166996,,
1110,67.7081833333333,67.5255333333334,50.0069583333333,58.3579916666667,,,,,,,117.058083333333,126.342,120.22225,120.22425,115.58275,118.973916666667,,118.973916666667,,0.965449750000007,1.00102200000002,1.0028853,0,0,0,2.003927,1.2175,1.3,0.965449750000007,1.00102200000002,0.965449750000007,3.00054116666666,1.0028853,3.0068123,0,0,0.00912781833333332,0,0,0,0,139.781083333333,139.461083333333,139.084833333333,138.9335,136.1125,126.379166666667,105.056166666667,83.0957416666666,68.3359166666667,65.0240083333333,64.8625583333333,63.4521,126.32375,126.336583333333,126.593666666667,126.861666666667,126.73325,127.165,126.97575,127.115666666667,126.713416666667,126.752833333333,118.205333333333,117.16975,0.300749999999999,105.798221527778,125.245555555556,135.11175,126.981083333333,58.3265583333333,139.600833333333,0.931486833333354,0.9340904,0.936761749999997,0.9361446,1.99951916666664,1.96985416666665,1.95580083333333,1.960888,104.470666666667,68.8228666666667,1,0.04371833333331,0.0430390000000001,3.0068123,2.8970326,0.1097797,0,-3,-2603.79869730833,-325.474837163541,-314.40056395913,0.340822389975519,0.31134121674306,0.692942095710153,0.099502513668275,,,-148.075534444346,63.3784197307013,0.0171033577649999,-1045.94276458692,,
1111,68.3290666666667,67.5077,50.03715,58.4382916666667,,,,,,,117.051166666667,126.468333333333,120.167083333333,120.06425,114.99325,119.101666666667,,119.101666666667,,0.979131500000016,1.00105191666667,0.997945,0,0,0,1.993779,1.23166666666666,1.3,0.979131500000016,1.00105191666667,0.979131500000016,2.99665608333337,0.997945,2.991724,0,0,0.00910198333333332,0,0,0,0,139.693416666667,139.372,139.012166666667,138.753083333333,135.296666666667,124.612,102.423416666667,80.6033416666668,67.3567583333333,64.645925,64.4878583333333,63.2735,126.243833333333,126.322583333333,126.529666666667,126.892333333333,126.777666666667,127.18,126.996416666667,127.106666666667,126.748083333333,126.7285,118.211916666667,117.186166666667,0.300750000000001,104.960844444444,125.243652777778,135.84525,127.069583333333,58.720675,139.5755,0.913593750000006,0.9084286,0.930411500000001,0.9260242,1.9956041666667,2.01666583333335,1.99981916666668,2.00174,104.846416666667,68.8175,1,-0.0042149999999801,-0.00796099999999989,2.991724,2.9277642,0.0639598000000001,0,-2,-33.2265668380282,-4.15332085475353,6.68381584792125,0.330876236659952,0.309528619618655,0.693754786159742,0.099326063862985,,,-1.88956298633142,66.5268956440388,0.0171033577650001,-831.561499490236,,
1112,68.3841,67.4787,50.03975,58.379325,,,,,,,116.875416666667,126.546916666667,120.035916666667,120.095166666667,114.467583333333,119.06125,,119.06125,,0.961653416666676,0.98181650000004,0.9683029,0,0,0,1.993779,1.2175,1.3,0.961653416666676,0.98181650000004,0.961653416666676,2.98126983333346,0.9683029,2.9620819,0,0,0.00912312,0,0,0,0,139.7135,139.377666666667,138.96325,138.621333333333,134.529416666667,122.673666666667,99.6546583333333,78.5649416666667,66.6602083333333,64.3583666666667,64.4789083333333,63.1904916666667,126.241333333333,126.404333333333,126.614583333333,126.9715,126.82125,127.24925,126.988083333333,127.188916666667,126.810833333333,126.929333333333,118.3675,117.329,0.301583333333334,104.232200694444,125.326326388889,136.181583333333,127.1595,58.7433666666667,139.55525,0.914263333333346,0.9084287,0.905164166666677,0.9007228,1.99945333333342,1.98369083333341,1.96782916666674,1.955781,103.617916666667,68.8181666666667,1,0.0316241666666799,0.037998,2.9620819,2.8565038,0.1055781,0,-1,1443.65794948941,180.457243686176,191.091937174152,0.32678488342036,0.30408436714731,0.689290208605994,0.098450123145669,,,82.0994428818392,68.3949476749891,0.017150748615,-723.583319156253,,
1113,67.9671916666667,67.4467333333333,49.966925,,,,,,,,118.214833333333,126.532416666667,120.66825,120.058583333333,118.112,,,,,0.00553096666666164,0.00370779166666329,0,0,0,0,1.998853,1.2125,1.3,0.00553096666666164,0.00370779166666329,0.00553096666666164,1.99241029166668,0,1.998853,0,0,0.00913218583333334,0,0,0,0,139.828083333333,139.460333333333,139.02075,138.585416666667,134.208666666667,121.77925,98.314075,76.9609583333333,66.2697333333333,64.4950166666667,64.6063166666667,63.1471333333334,126.192916666667,126.63,126.831416666667,127.107333333333,126.96375,127.485416666667,127.171416666667,127.424666666667,127.025666666667,127.069833333333,118.646416666667,117.542166666667,0.302750000000002,103.889644444445,125.507583333333,134.737166666667,127.25375,58.7258833333334,139.490666666667,0.0173151666666509,0,0.548393833333339,0.5414458,1.98870250000001,1.39111499999999,1.38831083333333,1.388959,103.953666666667,68.826675,1,0.60039166666668,0.609894,1.998853,1.9304048,0.0684482,0,0,3165.1336530516,395.64170663145,406.186530448323,0.294967488553382,0.270878248675615,0.693162977082739,0.0975972214702843,,,179.998114964838,0,0.0172170958050001,-340.177196842763,,
1114,67.2794666666667,67.4140083333333,50.0554083333333,,,,,,,,119.430166666667,126.370333333333,120.986166666667,120.15975,119.179666666667,,,,,0,0,0,0,0,0,2.014073,1.20999999999999,1.3,0,0,0,2.00582916666663,0,2.014073,0,0,0.00911160249999999,0,0,0,0,139.877416666667,139.506333333333,139.1045,138.617666666667,134.166416666667,121.71275,98.5138083333333,77.1717833333333,66.489075,64.6832,64.623225,62.9245833333333,126.182,126.735833333333,126.95375,127.28825,127.14575,127.750583333333,127.396166666667,127.62625,127.16925,127.087833333333,118.894,117.73625,0.301833333333334,103.949229861111,125.663826388889,122.522583333333,127.226916666667,58.7466333333333,139.103833333333,0,0,0.36624733333334,0.3643377,2.00582916666663,1.49835499999995,1.50061249999996,1.501302,104.354083333333,68.8323,1,0.50521666666667,0.512771,2.014073,1.8656397,0.1484333,0,1,2728.33769052475,341.042211315594,351.613745322474,0.224202108498857,0.180895975468615,0.692230703469901,0.0967468796884495,,,155.157947535168,0,0.01716496587,59.1715959472508,,
1115,66.6933666666667,67.4142833333333,50.1013333333334,,,,,,,,119.72925,126.161166666667,120.536416666667,120.758,119.358833333333,,,,,0,0,0,0,0,0,2.003925,1.20333333333333,1.29666666666667,0,0,0,2.00894833333322,0,2.003925,0,0,0.00910001833333332,0,0,0,0,139.965916666667,139.579666666667,139.18475,138.713916666667,134.326333333333,121.967083333333,98.50655,77.5367916666667,66.9915833333333,64.8640666666667,64.78585,63.0525666666667,126.660833333333,126.93475,127.153,127.49375,127.350083333333,127.961333333333,127.59125,127.9065,127.326083333333,127.325583333333,119.1805,117.959083333333,0.299166666666668,104.122922916667,125.9035625,119.782,127.1535,58.7822333333333,138.324166666667,0,0,0.202419458333313,0.19228918,2.00894833333322,1.78611333333325,1.79236416666662,1.797479,104.756916666667,68.8332583333333,1,0.2165841666666,0.206446,2.003925,1.98976818,0.0141568200000002,0,2,4186.30489141657,523.288111427071,533.909824269471,0.125493955922982,0.0959562758087254,0.69117173036389,0.0965503164338596,,,238.071143819334,0,0.0170133151500001,172.486757285164,,
1116,66.781525,67.435025,50.076225,,,,,,,,120.201083333333,125.677833333333,120.480416666667,120.50175,119.480416666667,,,,,0,0,0,0,0,0,1.983631,1.2,1.3,0,0,0,1.98618083333333,0,1.983631,0,0,0.00909462166666665,0,0,0,0,139.93,139.513416666667,139.166,138.682916666667,134.29,121.904,98.5799916666667,77.3061833333333,66.80815,64.76815,64.6410333333333,63.0946833333333,126.777916666667,126.86575,127.087583333333,127.407416666667,127.277333333333,127.788916666667,127.505,127.75175,127.214916666667,127.300333333333,119.101166666667,117.990333333333,0.302000000000003,104.05704375,125.839034722222,119.164583333333,126.832,58.8815083333333,137.294,0,0,0,0,1.98618083333333,1.88477666666667,1.89193583333334,1.894503,103.917916666667,68.8255166666667,1,0.0942449999999899,0.0891279999999999,1.983631,1.894503,0.0891279999999999,0,3,-1126.79291614626,-140.849114518283,-130.252465574417,0.051003484426712,0,0.691698123712192,0.0960173100272257,,,-64.0796323613426,0,0.0171744440400002,-65.4216358544862,,
1117,67.4938,67.4611333333333,49.9818916666667,,,,,,,,119.9815,125.020166666667,120.194166666667,120.387583333333,119.1985,,,,,0,0,0,0,0,0,2.014073,1.2,1.3,0,0,0,2.00713249999994,0,2.014073,0,0,0.00910666583333334,0,0,0,0,139.794583333333,139.456833333333,139.048666666667,138.552666666667,134.110833333333,121.727166666667,98.3116333333333,77.3827,66.4951833333334,64.44005,64.2947083333333,62.8855083333333,126.525916666667,126.6965,126.9125,127.20175,127.081333333333,127.4945,127.290416666667,127.38725,127.007583333333,126.933083333333,118.924416666667,117.9525,0.303083333333334,103.875044444445,125.6173125,118.226416666667,126.335083333333,59.2344333333334,136.450333333333,0,0,0,0,2.00713249999994,1.90841083333326,1.87660666666662,1.874075,104.490416666667,68.811675,1,0.13052583333332,0.139998,2.014073,1.874075,0.139998,0,4,-3871.74389007228,-483.967986259035,-473.431553645866,0.042206933051136,0,0.692782101492681,0.0945108126741323,,,-220.182361388667,0,0.017236052145,-180.73532037793,,
1118,68.1789916666667,67.506325,49.9142416666667,,,,,,,,119.8905,124.374583333333,120.092916666667,120.185916666667,118.959166666667,,,,,0,0,0,0,0,0,1.983634,1.2,1.3,0,0,0,1.99688333333339,0,1.983634,0,0,0.00913011333333334,0,0,0,0,139.668833333333,139.334583333333,138.965833333333,138.431333333333,134.002583333333,121.536,98.11625,77.190275,66.0501166666667,64.2330666666667,64.1645916666667,62.7922333333333,126.435833333333,126.583,126.785916666667,127.069583333333,126.944416666667,127.317916666667,127.1365,127.270083333333,126.88875,126.77175,118.8955,117.9605,0.299833333333335,103.707141666667,125.504979166667,117.28075,125.847416666667,59.4835916666667,135.957916666667,0,0,0,0,1.99688333333339,1.8812166666667,1.86902416666668,1.868971,105.01625,68.8025666666667,1,0.12785916666671,0.114663,1.983634,1.868971,0.114663,0,5,-1961.58009163385,-245.197511454231,-234.722738113181,0.045141147391776,0,0.693717681634683,0.093169611304439,,,-111.553178333,0,0.0170512278300001,-166.736692986328,,
1119,68.3859666666667,67.5281083333333,49.917425,,,,,,,,119.701083333333,123.861916666667,119.8935,120.01675,118.464583333333,,,,,0,0,0,0,0,0,2.003927,1.20333333333334,1.3,0,0,0,1.99945666666673,0,2.003927,0,0,0.00911717916666666,0,0,0,0,139.651583333333,139.322,138.939416666667,138.389083333333,133.9535,121.5025,98.17225,77.1463166666667,66.5903416666667,64.3008166666667,64.1942583333333,62.7764083333333,126.228666666667,126.581833333333,126.772,127.067333333333,126.903666666667,127.3525,127.126916666667,127.318583333333,126.905416666667,126.8155,119.0415,118.048583333333,0.302083333333331,103.744872916667,125.513541666667,116.449833333333,125.638666666667,59.509525,135.23025,0,0,0,0,1.99945666666673,1.94595000000005,1.92006666666673,1.920035,105.2445,68.8007916666667,1,0.0793899999999999,0.0838920000000001,2.003927,1.920035,0.0838920000000001,0,6,149.519550753632,18.689943844204,29.1693317444742,0.0462447426397684,0,0.692227564552811,0.0917414649788779,,,8.5030334374965,0,0.0171791831249999,37.4692064687573,,
1120,68.0685083333334,67.5404916666667,49.7272,,,,,,,,119.555,123.418166666667,119.732666666667,119.8665,117.910916666667,,,,,0,0,0,0,0,0,1.998852,1.2,1.3,0,0,0,1.99697333333336,0,1.998852,0,0,0.00912441166666666,0,0,0,0,139.685416666667,139.364666666667,138.966666666667,138.419666666667,134.015,121.5805,98.2178666666667,77.2901333333333,66.7424916666667,64.5303416666667,64.3834333333333,62.8615083333333,126.518666666667,126.713916666667,126.918,127.22525,127.056833333333,127.595166666667,127.289833333333,127.526916666667,127.031333333333,127.010916666667,119.356083333333,118.214,0.300166666666668,103.838140972222,125.704743055556,115.749583333333,125.609833333333,59.52015,134.522416666667,0,0,0,0,1.99697333333336,1.92676250000003,1.89256416666668,1.894503,105.079583333333,68.80465,1,0.10440916666668,0.104349,1.998852,1.894503,0.104349,0,7,3338.78490746457,417.348113433071,427.850905477503,0.0459899046551565,0,0.691182488011779,0.0910990231230603,,,189.873495243165,0,0.0170701841700001,92.6203089091713,,
1121,67.4304916666667,67.5356916666667,49.5503333333333,,,,,,,,119.389333333333,123.006833333333,119.5635,119.682916666667,117.553666666667,,,,,0,0,0,0,0,0,1.998855,1.2,1.3,0,0,0,1.99819583333334,0,1.998855,0,0,0.00910084166666665,0,0,0,0,139.807166666667,139.422,138.998666666667,138.5075,134.101583333333,121.697333333333,98.4493416666667,77.4918416666667,66.7594833333333,64.7463333333333,64.6243,63.0007916666667,126.719583333333,126.828083333333,127.030916666667,127.3675,127.214583333333,127.796583333333,127.442166666667,127.706,127.218666666667,127.190166666667,119.605583333333,118.358666666667,0.302750000000001,103.967195138889,125.873208333333,115.145333333333,125.462833333333,59.504075,133.725416666667,0,0,0,0,1.99819583333334,1.91809416666668,1.900235,1.904716,104.526,68.8096666666667,1,0.0979608333333402,0.094139,1.998855,1.904716,0.094139,0,8,2941.76381323371,367.720476654214,378.261999649649,0.0481455885741549,0,0.690187816993701,0.0907222616476306,,,167.295286422841,0,0.0172170958050001,128.157885479487,,
1122,66.76645,67.4880166666667,50.0278083333334,,,,,,,,119.224333333333,122.6415,119.395583333333,119.540083333333,117.385333333333,,,,,0,0,0,0,0,0,2.019145,1.2,1.3,0,0,0,2.02041916666665,0,2.019145,0,0,0.00910684750000001,0,0,0,0,139.878166666667,139.485916666667,139.08275,138.589583333333,134.175083333333,121.801833333333,98.4882583333334,77.783175,66.8799083333333,64.8611166666667,64.821925,63.0906916666667,126.7355,126.829,127.10275,127.43075,127.286833333333,127.854333333333,127.501916666667,127.748416666667,127.27625,127.195333333333,119.71825,118.462833333333,0.302333333333333,104.078200694444,125.928513888889,114.610083333333,125.571916666667,59.4410916666667,133.098083333333,0,0,0,0,2.02041916666665,1.92066916666665,1.90408333333333,1.894503,104.046833333333,68.8114833333334,1,0.11633583333332,0.124642,2.019145,1.894503,0.124642,0,9,965.753205362582,120.719150670323,131.30658817836,0.0501146173730587,0,0.689504142566803,0.0900230450099068,,,54.9214584726671,0,0.01719340038,110.234621971681,,
1123,66.6456083333333,67.4395166666667,50.3672833333333,,,,,,,,119.0725,122.483583333333,119.30375,119.3595,117.613583333333,,,,,0,0,0,0,0,0,1.988706,1.20333333333333,1.3,0,0,0,1.99564416666665,0,1.988706,0,0,0.00908628000000001,0,0,0,0,139.847666666667,139.456,139.087833333333,138.572583333333,134.15875,121.746083333333,98.4983083333334,77.7555583333333,66.9807416666667,64.8370666666667,64.7447666666667,63.053025,126.556,126.849166666667,127.081916666667,127.398916666667,127.259,127.771083333333,127.471833333333,127.689916666667,127.237166666667,127.035833333333,119.690083333333,118.456833333333,0.301333333333331,104.061531944444,125.8748125,114.161333333333,125.987166666667,59.4981833333333,132.39725,0,0,0.0607149500000034,0.06578314,1.99564416666665,1.81884750000001,1.82875916666665,1.82301,104.361333333333,68.806,1,0.166885,0.165696,1.988706,1.88879314,0.0999128600000001,0,10,-937.741026748271,-117.217628343534,-106.620980404362,0.0677937116751799,0.0330783635187906,0.689341756938572,0.0895409621999298,,,-53.3284327431618,0,0.0171365313599999,-16.552985531258,,
1124,67.2178666666667,67.429325,50.2487083333333,,,,,,,,118.899416666667,123.108666666667,119.40725,119.249333333333,118.367,,,,,0,0,0,0,0,0,2.003927,1.2,1.3,0,0,0,1.99762333333338,0,2.003927,0,0,0.00907054166666665,0,0,0,0,139.736,139.379583333333,138.983416666667,138.436,134.01475,121.585416666667,98.3570083333334,77.540925,66.833925,64.6261166666667,64.4671916666667,62.9149166666667,126.3415,126.712916666667,126.967583333333,127.264916666667,127.133333333333,127.57475,127.351166666667,127.52325,127.0965,126.897166666667,119.539833333333,118.383833333333,0.29875,103.906270833333,125.732229166667,114.157583333333,126.939083333333,59.5993916666667,131.877666666667,0,0,0.210655083333328,0.2125303,1.99762333333338,1.68267916666669,1.67165333333334,1.669816,104.907083333333,68.79565,1,0.32597000000004,0.334111,2.003927,1.8823463,0.1215807,0,11,-2489.80974539159,-311.226218173948,-300.671546347174,0.120646987784762,0.10605690726259,0.690065170665313,0.0891333905771553,,,-141.59309208301,0,0.016989619725,-154.182822694337,,
1125,68.0144916666667,67.4123583333333,50.498725,,,,,,,,118.79475,122.963416666667,119.497,119.281333333333,118.398833333333,,,,,0,0,0,0,0,0,1.988707,1.21,1.3,0,0,0,1.99374250000007,0,1.988707,0,0,0.00914250250000002,0,0,0,0,139.587833333333,139.221583333333,138.881833333333,138.31075,133.8795,121.43625,98.11655,77.4916833333333,66.66095,64.4050166666667,64.219775,62.7648416666667,125.8945,126.601583333333,126.8355,127.121333333333,126.986916666667,127.406666666667,127.220416666667,127.36425,126.9445,126.712083333333,119.367333333333,118.299166666667,0.302666666666662,103.748047222222,125.562854166667,113.80825,127.0695,59.7027583333333,131.401833333333,0,0,0.273913416666663,0.2783135,1.99374250000007,1.62728166666668,1.61170000000003,1.613645,104.538666666667,68.7857833333333,1,0.38204250000004,0.375062,1.988707,1.8919585,0.0967485000000001,0,12,-2957.6495076096,-369.7061884512,-359.192389582888,0.168459139612974,0.139946960512534,0.690547619174369,0.0885963614806552,,,-168.198690625002,0,0.0172123567199997,-157.124748131832,,
1126,68.4255833333333,67.4577083333334,50.1976666666667,,,,,,,,118.826583333333,124.50825,119.872083333333,119.36675,118.491416666667,,,,,0,0,0,0,0,0,1.998853,1.22083333333335,1.3,0,0,0,1.99631750000013,0,1.998853,0,0,0.00909198083333336,0,0,0,0,139.501166666667,139.19725,138.803416666667,138.218833333333,133.784416666667,121.312416666667,98.068525,77.3958,66.5303416666667,64.2701916666667,64.1402333333334,62.7080083333333,126.058333333333,126.52675,126.741833333333,127.036333333333,126.902583333333,127.350333333333,127.120083333333,127.30225,126.847583333333,126.550166666667,119.253083333333,118.274166666667,0.301999999999999,103.660883333334,125.496958333333,114.057083333333,127.13325,59.809875,130.746,0,0,0.37385666666667,0.3744583,1.99631750000013,1.51121833333337,1.50509833333338,1.506409,104.78625,68.7818666666667,1,0.49121916666675,0.492444,1.998853,1.8808673,0.1179857,0,13,-1150.68209011848,-143.83526126481,-133.359805535643,0.184012907010841,0.18733658753295,0.690630754764842,0.088645456581916,,,-65.4381867714921,0,0.0171744440399999,-86.5585356796728,,
1127,68.2843583333333,67.5215,49.9509166666667,,,,,,,,118.904166666667,125.647916666667,120.298583333333,119.54475,118.598583333333,,,,,0,0,0,0,0,0,2.008998,1.2325,1.29666666666667,0,0,0,2.00777083333339,0,2.008998,0,0,0.0091365475,0,0,0,0,139.572666666667,139.177916666667,138.796333333333,138.237916666667,133.798583333333,121.326583333333,98.0644166666667,77.4442166666667,66.5833,64.3383666666667,64.269,62.8026,126.151833333333,126.553583333333,126.7875,127.089416666667,126.94375,127.461916666667,127.172333333333,127.384833333333,126.896333333333,126.331583333333,119.280833333333,118.314416666667,0.302500000000002,103.700991666667,125.530694444444,114.70725,127.154666666667,59.9349666666667,130.093583333333,0,0,0.387194250000002,0.3845788,2.00777083333339,1.54743250000002,1.54595750000002,1.542154,104.8355,68.7844333333333,1,0.46181333333337,0.466844,2.008998,1.9267328,0.0822652000000002,0,14,589.104604670713,73.6380755838391,84.1066784966478,0.20677170219329,0.191428164687073,0.690088971580326,0.0886419824406727,,,33.5018138193312,0,0.0172028785500001,39.8297809579974,,
1128,67.737025,67.5841333333333,49.5595916666667,,,,,,,,119.116916666667,125.924333333333,120.465083333333,119.96575,118.857083333333,,,,,0,0,0,0,0,0,1.988707,1.2575,1.3,0,0,0,1.99243250000015,0,1.988707,0,0,0.00906409083333335,0,0,0,0,139.685666666667,139.29475,138.8735,138.309833333333,133.878,121.418083333333,98.2472166666667,77.6642833333333,66.800825,64.5989083333333,64.55025,62.9640166666667,126.250666666667,126.685166666667,126.927583333333,127.258166666667,127.1,127.661666666667,127.339416666667,127.572583333333,127.067083333333,126.31625,119.398416666667,118.404083333333,0.302750000000001,103.857111111111,125.665090277778,115.184833333333,127.14275,60.0699583333334,129.6345,0,0,0.345984583333338,0.3440968,1.99243250000015,1.57526750000007,1.57212250000008,1.577899,104.460666666667,68.7893333333333,1,0.42031000000007,0.410808,1.988707,1.9219958,0.0667112000000001,0,15,2346.83849614828,293.354812018535,303.850465310716,0.198043800266788,0.173025387852509,0.688674142796197,0.0890470855946709,,,133.462454271506,0,0.0172170958050001,155.035194902338,,
1129,66.99985,67.59215,49.578,,,,,,,,119.521,125.905416666667,120.576333333333,120.191583333333,119.19175,,,,,0,0,0,0,0,0,2.008999,1.22666666666665,1.3,0,0,0,2.00396916666671,0,2.008999,0,0,0.00912140916666667,0,0,0,0,139.77575,139.355916666667,138.9175,138.362333333333,133.9415,121.487916666667,98.299825,77.7668333333334,66.9874416666667,64.7107916666667,64.625425,63.0987833333333,126.533583333333,126.793583333333,126.985,127.32075,127.164083333333,127.742083333333,127.383583333333,127.645916666667,127.130333333333,126.104833333333,119.42075,118.419,0.301749999999999,103.944168055556,125.720291666667,115.50825,127.113583333333,60.1024416666667,128.999333333333,0,0,0.268237916666664,0.268193,2.00396916666671,1.67553166666667,1.66286416666668,1.66471,103.916916666667,68.7928916666667,1,0.34110500000003,0.344289,2.008999,1.932903,0.0760960000000002,0,16,963.934232719598,120.49177908995,131.010302832877,0.165298317517853,0.133495835488221,0.688157562373165,0.0895286198560304,,,54.8180152431548,0,0.0171602267849999,86.4523339658392,,
